report_week,reference_week,ach_region,sex,counts
2025-12-29,2025-10-20,Cascade Pacific Action Alliance,Male,91
2025-12-29,2025-10-20,Elevate Health,Female,142
2025-12-29,2025-10-20,Elevate Health,Male,141
2025-12-29,2025-10-20,Greater Columbia ACH,Female,139
2025-12-29,2025-10-20,Greater Columbia ACH,Male,149
2025-12-29,2025-10-20,HealthierHere,Female,365
2025-12-29,2025-10-20,HealthierHere,Male,358
2025-12-29,2025-10-20,North Central ACH,Female,44
2025-12-29,2025-10-20,North Central ACH,Male,40
2025-12-29,2025-10-20,North Sound ACH,Female,212
2025-12-29,2025-10-20,North Sound ACH,Male,198
2025-12-29,2025-10-20,Olympic Community of Health,Female,63
2025-12-29,2025-10-20,Olympic Community of Health,Male,55
2025-12-29,2025-10-20,SWACH,Female,83
2025-12-29,2025-10-20,SWACH,Male,75
2025-12-29,2025-10-27,Better Health Together,Female,92
2025-12-29,2025-10-27,Better Health Together,Male,101
2025-12-29,2025-10-27,Cascade Pacific Action Alliance,Female,103
2025-12-29,2025-10-27,Cascade Pacific Action Alliance,Male,106
2025-12-29,2025-10-27,Elevate Health,Female,134
2025-12-29,2025-10-27,Elevate Health,Male,137
2025-12-29,2025-10-27,Greater Columbia ACH,Female,138
2025-12-29,2025-10-27,Greater Columbia ACH,Male,149
2025-12-29,2025-10-27,HealthierHere,Female,374
2025-12-29,2025-10-27,HealthierHere,Male,343
2025-12-29,2025-10-27,North Central ACH,Female,43
2025-12-29,2025-10-27,North Central ACH,Male,39
2025-12-29,2025-10-27,North Sound ACH,Female,219
2025-12-29,2025-10-27,North Sound ACH,Male,201
2025-12-29,2025-10-27,Olympic Community of Health,Female,63
2025-12-29,2025-10-27,Olympic Community of Health,Male,58
2025-12-29,2025-10-27,SWACH,Female,83
2025-12-29,2025-10-27,SWACH,Male,80
2025-12-29,2025-11-03,Better Health Together,Female,94
2025-12-29,2025-11-03,Better Health Together,Male,84
2025-12-29,2025-11-03,Cascade Pacific Action Alliance,Female,101
2025-12-29,2025-11-03,Cascade Pacific Action Alliance,Male,102
2025-12-29,2025-11-03,Elevate Health,Female,134
2025-12-29,2025-11-03,Elevate Health,Male,26
2025-12-29,2025-11-03,Greater Columbia ACH,Female,138
2025-12-29,2025-11-03,Greater Columbia ACH,Male,144
2025-12-29,2025-11-03,HealthierHere,Female,357
2025-12-29,2025-11-03,HealthierHere,Male,327
2025-12-29,2025-11-03,North Central ACH,Female,41
2025-12-29,2025-11-03,North Central ACH,Male,38
2025-12-29,2025-11-03,North Sound ACH,Female,217
2025-12-29,2025-11-03,North Sound ACH,Male,210
2025-12-29,2025-11-03,Olympic Community of Health,Female,57
2025-12-29,2025-11-03,Olympic Community of Health,Male,56
2025-12-29,2025-11-03,SWACH,Female,92
2025-12-29,2025-11-03,SWACH,Male,81
2025-12-29,2025-11-10,Better Health Together,Female,95
2025-12-29,2025-11-10,Better Health Together,Male,91
2025-12-29,2025-11-10,Cascade Pacific Action Alliance,Female,101
2025-12-29,2025-11-10,Cascade Pacific Action Alliance,Male,100
2025-12-29,2025-11-10,Elevate Health,Female,141
2025-12-29,2025-11-10,Elevate Health,Male,137
2025-12-29,2025-11-10,Greater Columbia ACH,Female,137
2025-12-29,2025-11-10,Greater Columbia ACH,Male,138
2025-12-29,2025-11-10,HealthierHere,Female,332
2025-12-29,2025-11-10,HealthierHere,Male,294
2025-12-29,2025-11-10,North Central ACH,Female,42
2025-12-29,2025-11-10,North Central ACH,Male,42
2025-12-29,2025-11-10,North Sound ACH,Female,228
2025-12-29,2025-11-10,North Sound ACH,Male,216
2025-12-29,2025-11-10,Olympic Community of Health,Female,58
2025-12-29,2025-11-10,Olympic Community of Health,Male,51
2025-12-29,2025-11-10,SWACH,Female,79
2025-12-29,2025-11-10,SWACH,Male,72
2025-12-29,2025-11-17,Better Health Together,Female,88
2025-12-29,2025-11-17,Better Health Together,Male,87
2025-12-29,2025-11-17,Cascade Pacific Action Alliance,Female,102
2025-12-29,2025-11-17,Cascade Pacific Action Alliance,Male,94
2025-12-29,2025-11-17,Elevate Health,Female,126
2025-12-29,2025-11-17,Elevate Health,Male,142
2025-12-29,2025-11-17,Greater Columbia ACH,Female,144
2025-12-29,2025-11-17,Greater Columbia ACH,Male,130
2025-12-29,2025-11-17,HealthierHere,Female,323
2025-12-29,2025-11-17,HealthierHere,Male,295
2025-12-29,2025-11-17,North Central ACH,Female,35
2025-12-29,2025-11-17,North Central ACH,Male,38
2025-12-29,2025-11-17,North Sound ACH,Female,217
2025-12-29,2025-11-17,North Sound ACH,Male,209
2025-12-29,2025-11-17,Olympic Community of Health,Female,55
2025-12-29,2025-11-17,Olympic Community of Health,Male,60
2025-12-29,2025-11-17,SWACH,Female,84
2025-12-29,2025-11-17,SWACH,Male,70
2025-12-29,2025-11-24,Better Health Together,Female,102
2025-12-29,2025-11-24,Better Health Together,Male,84
2025-12-29,2025-11-24,Cascade Pacific Action Alliance,Female,88
2025-12-29,2025-11-24,Cascade Pacific Action Alliance,Male,100
2025-12-29,2025-11-24,Elevate Health,Female,136
2025-12-29,2025-11-24,Elevate Health,Male,123
2025-12-29,2025-11-24,Greater Columbia ACH,Female,127
2025-12-29,2025-11-24,Greater Columbia ACH,Male,129
2025-12-29,2025-11-24,HealthierHere,Female,332
2025-12-29,2025-11-24,HealthierHere,Male,345
2025-12-29,2025-11-24,North Central ACH,Female,38
2025-12-29,2025-11-24,North Central ACH,Male,33
2025-12-29,2025-11-24,North Sound ACH,Female,200
2025-12-29,2025-11-24,North Sound ACH,Male,190
2025-12-29,2025-11-24,Olympic Community of Health,Female,55
2025-12-29,2025-11-24,Olympic Community of Health,Male,51
2025-12-29,2025-11-24,SWACH,Female,78
2025-12-29,2025-11-24,SWACH,Male,78
2025-12-29,2025-12-01,Better Health Together,Female,80
2025-12-29,2025-12-01,Better Health Together,Male,86
2025-12-29,2025-12-01,Cascade Pacific Action Alliance,Female,90
2025-12-29,2025-12-01,Cascade Pacific Action Alliance,Male,64
2025-12-29,2025-12-01,Elevate Health,Female,124
2025-12-29,2025-12-01,Elevate Health,Male,113
2025-12-29,2025-12-01,Greater Columbia ACH,Female,135
2025-12-29,2025-12-01,Greater Columbia ACH,Male,117
2025-12-29,2025-12-01,HealthierHere,Female,284
2025-12-29,2025-12-01,HealthierHere,Male,294
2025-12-29,2025-12-01,North Central ACH,Female,38
2025-12-29,2025-12-01,North Central ACH,Male,34
2025-12-29,2025-12-01,North Sound ACH,Female,196
2025-12-29,2025-12-01,North Sound ACH,Male,182
2025-12-29,2025-12-01,Olympic Community of Health,Female,49
2025-12-29,2025-12-01,Olympic Community of Health,Male,49
2025-12-29,2025-12-01,SWACH,Female,68
2025-12-29,2025-12-01,SWACH,Male,66
2025-12-29,2025-12-08,Better Health Together,Female,64
2025-12-29,2025-12-08,Better Health Together,Male,66
2025-12-29,2025-12-08,Cascade Pacific Action Alliance,Female,71
2025-12-29,2025-12-08,Cascade Pacific Action Alliance,Male,78
2025-12-29,2025-12-08,Elevate Health,Female,106
2025-12-29,2025-12-08,Elevate Health,Male,82
2025-12-29,2025-12-08,Greater Columbia ACH,Female,107
2025-12-29,2025-12-08,Greater Columbia ACH,Male,101
2025-12-29,2025-12-08,HealthierHere,Female,240
2025-12-29,2025-12-08,HealthierHere,Male,246
2025-12-29,2025-12-08,North Central ACH,Female,36
2025-12-29,2025-12-08,North Central ACH,Male,31
2025-12-29,2025-12-08,North Sound ACH,Female,159
2025-12-29,2025-12-08,North Sound ACH,Male,151
2025-12-29,2025-12-08,Olympic Community of Health,Female,41
2025-12-29,2025-12-08,Olympic Community of Health,Male,41
2025-12-29,2025-12-08,SWACH,Female,70
2025-12-29,2025-12-08,SWACH,Male,51
2025-12-29,2025-12-15,Better Health Together,Female,55
2025-12-29,2025-12-15,Better Health Together,Male,51
2025-12-29,2025-12-15,Cascade Pacific Action Alliance,Female,51
2025-12-29,2025-12-15,Cascade Pacific Action Alliance,Male,38
2025-12-29,2025-12-15,Elevate Health,Female,73
2025-12-29,2025-12-15,Elevate Health,Male,70
2025-12-29,2025-12-15,Greater Columbia ACH,Female,68
2025-12-29,2025-12-15,Greater Columbia ACH,Male,66
2025-12-29,2025-12-15,HealthierHere,Female,181
2025-12-29,2025-12-15,HealthierHere,Male,169
2025-12-29,2025-12-15,North Central ACH,Female,16
2025-12-29,2025-12-15,North Central ACH,Male,26
2025-12-29,2025-12-15,North Sound ACH,Female,99
2025-12-29,2025-12-15,North Sound ACH,Male,113
2025-12-29,2025-12-15,Olympic Community of Health,Female,33
2025-12-29,2025-12-15,Olympic Community of Health,Male,28
2025-12-29,2025-12-15,SWACH,Female,47
2025-12-29,2025-12-15,SWACH,Male,38
2025-12-29,2025-12-22,Better Health Together,Female,25
2025-12-29,2025-12-22,Better Health Together,Male,35
2025-12-29,2025-12-22,Cascade Pacific Action Alliance,Female,29
2025-12-29,2025-12-22,Cascade Pacific Action Alliance,Male,16
2025-12-29,2025-12-22,Elevate Health,Female,30
2025-12-29,2025-12-22,Elevate Health,Male,32
2025-12-29,2025-12-22,Greater Columbia ACH,Female,34
2025-12-29,2025-12-22,Greater Columbia ACH,Male,39
2025-12-29,2025-12-22,HealthierHere,Female,85
2025-12-29,2025-12-22,HealthierHere,Male,86
2025-12-29,2025-12-22,North Central ACH,Female,12
2025-12-29,2025-12-22,North Central ACH,Male,10
2025-12-29,2025-12-22,North Sound ACH,Female,51
2025-12-29,2025-12-22,North Sound ACH,Male,50
2025-12-29,2025-12-22,Olympic Community of Health,Female,14
2025-12-29,2025-12-22,Olympic Community of Health,Male,13
2025-12-29,2025-12-22,SWACH,Female,28
2025-12-29,2025-12-22,SWACH,Male,26
2025-12-29,2025-12-29,Better Health Together,Female,7
2025-12-29,2025-12-29,Better Health Together,Male,6
2025-12-29,2025-12-29,Cascade Pacific Action Alliance,Female,8
2025-12-29,2025-12-29,Cascade Pacific Action Alliance,Male,9
2025-12-29,2025-12-29,Elevate Health,Female,13
2025-12-29,2025-12-29,Elevate Health,Male,14
2025-12-29,2025-12-29,Greater Columbia ACH,Female,10
2025-12-29,2025-12-29,Greater Columbia ACH,Male,5
2025-12-29,2025-12-29,HealthierHere,Female,41
2025-12-29,2025-12-29,HealthierHere,Male,24
2025-12-29,2025-12-29,North Central ACH,Female,1
2025-12-29,2025-12-29,North Central ACH,Male,3
2025-12-29,2025-12-29,North Sound ACH,Female,21
2025-12-29,2025-12-29,North Sound ACH,Male,15
2025-12-29,2025-12-29,Olympic Community of Health,Female,4
2025-12-29,2025-12-29,Olympic Community of Health,Male,8
2025-12-29,2025-12-29,SWACH,Female,8
2025-12-29,2025-12-29,SWACH,Male,4
2026-01-05,2025-10-27,Better Health Together,Female,92
2026-01-05,2025-10-27,Better Health Together,Male,103
2026-01-05,2025-10-27,Cascade Pacific Action Alliance,Female,104
2026-01-05,2025-10-27,Cascade Pacific Action Alliance,Male,106
2026-01-05,2025-10-27,Elevate Health,Female,135
2026-01-05,2025-10-27,Elevate Health,Male,137
2026-01-05,2025-10-27,Greater Columbia ACH,Female,138
2026-01-05,2025-10-27,Greater Columbia ACH,Male,149
2026-01-05,2025-10-27,HealthierHere,Female,376
2026-01-05,2025-10-27,HealthierHere,Male,348
2026-01-05,2025-10-27,North Central ACH,Female,43
2026-01-05,2025-10-27,North Central ACH,Male,39
2026-01-05,2025-10-27,North Sound ACH,Female,221
2026-01-05,2025-10-27,North Sound ACH,Male,201
2026-01-05,2025-10-27,Olympic Community of Health,Female,64
2026-01-05,2025-10-27,Olympic Community of Health,Male,58
2026-01-05,2025-10-27,SWACH,Female,84
2026-01-05,2025-10-27,SWACH,Male,81
2026-01-05,2025-11-03,Better Health Together,Female,97
2026-01-05,2025-11-03,Better Health Together,Male,85
2026-01-05,2025-11-03,Cascade Pacific Action Alliance,Female,102
2026-01-05,2025-11-03,Cascade Pacific Action Alliance,Male,103
2026-01-05,2025-11-03,Elevate Health,Female,134
2026-01-05,2025-11-03,Elevate Health,Male,27
2026-01-05,2025-11-03,Greater Columbia ACH,Female,138
2026-01-05,2025-11-03,Greater Columbia ACH,Male,147
2026-01-05,2025-11-03,HealthierHere,Female,363
2026-01-05,2025-11-03,HealthierHere,Male,331
2026-01-05,2025-11-03,North Central ACH,Female,41
2026-01-05,2025-11-03,North Central ACH,Male,38
2026-01-05,2025-11-03,North Sound ACH,Female,218
2026-01-05,2025-11-03,North Sound ACH,Male,211
2026-01-05,2025-11-03,Olympic Community of Health,Female,57
2026-01-05,2025-11-03,Olympic Community of Health,Male,56
2026-01-05,2025-11-03,SWACH,Female,92
2026-01-05,2025-11-03,SWACH,Male,82
2026-01-05,2025-11-10,Better Health Together,Female,97
2026-01-05,2025-11-10,Better Health Together,Male,93
2026-01-05,2025-11-10,Cascade Pacific Action Alliance,Female,103
2026-01-05,2025-11-10,Cascade Pacific Action Alliance,Male,100
2026-01-05,2025-11-10,Elevate Health,Female,144
2026-01-05,2025-11-10,Elevate Health,Male,138
2026-01-05,2025-11-10,Greater Columbia ACH,Female,139
2026-01-05,2025-11-10,Greater Columbia ACH,Male,141
2026-01-05,2025-11-10,HealthierHere,Female,335
2026-01-05,2025-11-10,HealthierHere,Male,298
2026-01-05,2025-11-10,North Central ACH,Female,43
2026-01-05,2025-11-10,North Central ACH,Male,44
2026-01-05,2025-11-10,North Sound ACH,Female,229
2026-01-05,2025-11-10,North Sound ACH,Male,218
2026-01-05,2025-11-10,Olympic Community of Health,Female,58
2026-01-05,2025-11-10,Olympic Community of Health,Male,51
2026-01-05,2025-11-10,SWACH,Female,81
2026-01-05,2025-11-10,SWACH,Male,73
2026-01-05,2025-11-17,Better Health Together,Female,89
2026-01-05,2025-11-17,Better Health Together,Male,88
2026-01-05,2025-11-17,Cascade Pacific Action Alliance,Female,103
2026-01-05,2025-11-17,Cascade Pacific Action Alliance,Male,94
2026-01-05,2025-11-17,Elevate Health,Female,129
2026-01-05,2025-11-17,Elevate Health,Male,143
2026-01-05,2025-11-17,Greater Columbia ACH,Female,151
2026-01-05,2025-11-17,Greater Columbia ACH,Male,133
2026-01-05,2025-11-17,HealthierHere,Female,332
2026-01-05,2025-11-17,HealthierHere,Male,302
2026-01-05,2025-11-17,North Central ACH,Female,36
2026-01-05,2025-11-17,North Central ACH,Male,38
2026-01-05,2025-11-17,North Sound ACH,Female,223
2026-01-05,2025-11-17,North Sound ACH,Male,214
2026-01-05,2025-11-17,Olympic Community of Health,Female,55
2026-01-05,2025-11-17,Olympic Community of Health,Male,60
2026-01-05,2025-11-17,SWACH,Female,86
2026-01-05,2025-11-17,SWACH,Male,73
2026-01-05,2025-11-24,Better Health Together,Female,105
2026-01-05,2025-11-24,Better Health Together,Male,86
2026-01-05,2025-11-24,Cascade Pacific Action Alliance,Female,92
2026-01-05,2025-11-24,Cascade Pacific Action Alliance,Male,102
2026-01-05,2025-11-24,Elevate Health,Female,144
2026-01-05,2025-11-24,Elevate Health,Male,125
2026-01-05,2025-11-24,Greater Columbia ACH,Female,135
2026-01-05,2025-11-24,Greater Columbia ACH,Male,134
2026-01-05,2025-11-24,HealthierHere,Female,346
2026-01-05,2025-11-24,HealthierHere,Male,366
2026-01-05,2025-11-24,North Central ACH,Female,38
2026-01-05,2025-11-24,North Central ACH,Male,39
2026-01-05,2025-11-24,North Sound ACH,Female,210
2026-01-05,2025-11-24,North Sound ACH,Male,194
2026-01-05,2025-11-24,Olympic Community of Health,Female,57
2026-01-05,2025-11-24,Olympic Community of Health,Male,52
2026-01-05,2025-11-24,SWACH,Female,84
2026-01-05,2025-11-24,SWACH,Male,79
2026-01-05,2025-12-01,Better Health Together,Female,90
2026-01-05,2025-12-01,Better Health Together,Male,94
2026-01-05,2025-12-01,Cascade Pacific Action Alliance,Female,95
2026-01-05,2025-12-01,Cascade Pacific Action Alliance,Male,72
2026-01-05,2025-12-01,Elevate Health,Female,132
2026-01-05,2025-12-01,Elevate Health,Male,122
2026-01-05,2025-12-01,Greater Columbia ACH,Female,147
2026-01-05,2025-12-01,Greater Columbia ACH,Male,123
2026-01-05,2025-12-01,HealthierHere,Female,308
2026-01-05,2025-12-01,HealthierHere,Male,323
2026-01-05,2025-12-01,North Central ACH,Female,40
2026-01-05,2025-12-01,North Central ACH,Male,37
2026-01-05,2025-12-01,North Sound ACH,Female,213
2026-01-05,2025-12-01,North Sound ACH,Male,201
2026-01-05,2025-12-01,Olympic Community of Health,Female,55
2026-01-05,2025-12-01,Olympic Community of Health,Male,53
2026-01-05,2025-12-01,SWACH,Female,74
2026-01-05,2025-12-01,SWACH,Male,76
2026-01-05,2025-12-08,Better Health Together,Female,85
2026-01-05,2025-12-08,Better Health Together,Male,80
2026-01-05,2025-12-08,Cascade Pacific Action Alliance,Female,83
2026-01-05,2025-12-08,Cascade Pacific Action Alliance,Male,89
2026-01-05,2025-12-08,Elevate Health,Female,120
2026-01-05,2025-12-08,Elevate Health,Male,98
2026-01-05,2025-12-08,Greater Columbia ACH,Female,124
2026-01-05,2025-12-08,Greater Columbia ACH,Male,119
2026-01-05,2025-12-08,HealthierHere,Female,276
2026-01-05,2025-12-08,HealthierHere,Male,289
2026-01-05,2025-12-08,North Central ACH,Female,37
2026-01-05,2025-12-08,North Central ACH,Male,35
2026-01-05,2025-12-08,North Sound ACH,Female,182
2026-01-05,2025-12-08,North Sound ACH,Male,177
2026-01-05,2025-12-08,Olympic Community of Health,Female,51
2026-01-05,2025-12-08,Olympic Community of Health,Male,48
2026-01-05,2025-12-08,SWACH,Female,80
2026-01-05,2025-12-08,SWACH,Male,62
2026-01-05,2025-12-15,Better Health Together,Female,70
2026-01-05,2025-12-15,Better Health Together,Male,71
2026-01-05,2025-12-15,Cascade Pacific Action Alliance,Female,72
2026-01-05,2025-12-15,Cascade Pacific Action Alliance,Male,56
2026-01-05,2025-12-15,Elevate Health,Female,115
2026-01-05,2025-12-15,Elevate Health,Male,94
2026-01-05,2025-12-15,Greater Columbia ACH,Female,96
2026-01-05,2025-12-15,Greater Columbia ACH,Male,94
2026-01-05,2025-12-15,HealthierHere,Female,245
2026-01-05,2025-12-15,HealthierHere,Male,244
2026-01-05,2025-12-15,North Central ACH,Female,23
2026-01-05,2025-12-15,North Central ACH,Male,33
2026-01-05,2025-12-15,North Sound ACH,Female,140
2026-01-05,2025-12-15,North Sound ACH,Male,166
2026-01-05,2025-12-15,Olympic Community of Health,Female,43
2026-01-05,2025-12-15,Olympic Community of Health,Male,40
2026-01-05,2025-12-15,SWACH,Female,67
2026-01-05,2025-12-15,SWACH,Male,54
2026-01-05,2025-12-22,Better Health Together,Female,50
2026-01-05,2025-12-22,Better Health Together,Male,57
2026-01-05,2025-12-22,Cascade Pacific Action Alliance,Female,53
2026-01-05,2025-12-22,Cascade Pacific Action Alliance,Male,35
2026-01-05,2025-12-22,Elevate Health,Female,59
2026-01-05,2025-12-22,Elevate Health,Male,65
2026-01-05,2025-12-22,Greater Columbia ACH,Female,76
2026-01-05,2025-12-22,Greater Columbia ACH,Male,77
2026-01-05,2025-12-22,HealthierHere,Female,182
2026-01-05,2025-12-22,HealthierHere,Male,157
2026-01-05,2025-12-22,North Central ACH,Female,20
2026-01-05,2025-12-22,North Central ACH,Male,20
2026-01-05,2025-12-22,North Sound ACH,Female,98
2026-01-05,2025-12-22,North Sound ACH,Male,105
2026-01-05,2025-12-22,Olympic Community of Health,Female,35
2026-01-05,2025-12-22,Olympic Community of Health,Male,27
2026-01-05,2025-12-22,SWACH,Female,51
2026-01-05,2025-12-22,SWACH,Male,46
2026-01-05,2025-12-29,Better Health Together,Female,30
2026-01-05,2025-12-29,Better Health Together,Male,25
2026-01-05,2025-12-29,Cascade Pacific Action Alliance,Female,25
2026-01-05,2025-12-29,Cascade Pacific Action Alliance,Male,26
2026-01-05,2025-12-29,Elevate Health,Female,31
2026-01-05,2025-12-29,Elevate Health,Male,31
2026-01-05,2025-12-29,Greater Columbia ACH,Female,48
2026-01-05,2025-12-29,Greater Columbia ACH,Male,37
2026-01-05,2025-12-29,HealthierHere,Female,108
2026-01-05,2025-12-29,HealthierHere,Male,94
2026-01-05,2025-12-29,North Central ACH,Female,9
2026-01-05,2025-12-29,North Central ACH,Male,8
2026-01-05,2025-12-29,North Sound ACH,Female,55
2026-01-05,2025-12-29,North Sound ACH,Male,63
2026-01-05,2025-12-29,Olympic Community of Health,Female,11
2026-01-05,2025-12-29,Olympic Community of Health,Male,24
2026-01-05,2025-12-29,SWACH,Female,23
2026-01-05,2025-12-29,SWACH,Male,16
2026-01-05,2026-01-05,Better Health Together,Female,0
2026-01-05,2026-01-05,Better Health Together,Male,1
2026-01-05,2026-01-05,Cascade Pacific Action Alliance,Female,1
2026-01-05,2026-01-05,Cascade Pacific Action Alliance,Male,0
2026-01-05,2026-01-05,Elevate Health,Female,0
2026-01-05,2026-01-05,Elevate Health,Male,1
2026-01-05,2026-01-05,Greater Columbia ACH,Female,1
2026-01-05,2026-01-05,Greater Columbia ACH,Male,4
2026-01-05,2026-01-05,HealthierHere,Female,2
